publisher,release_date,price,early_access
Plug In Digital,2017-05-04 00:00:00,14.99,False
Plug In Digital,2017-05-04 00:00:00,9.99,False
Plug In Digital,2017-05-04 00:00:00,9.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,9.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Plug In Digital,2017-05-04 00:00:00,4.99,False
Valve,2017-05-04 00:00:00,12.99,False
,2017-05-04 00:00:00,4.99,False
MoFunZone Inc,2017-05-04 00:00:00,3.99,False
Coconut Island Games,2017-05-05 00:00:00,11.99,False
Xelphyre Games,2017-05-04 00:00:00,3.99,False
Coconut Island Games,2017-05-05 00:00:00,5.99,False
Aerosoft GmbH,2017-05-05 00:00:00,19.99,False
PsychoFlux Entertainment,2017-05-05 00:00:00,9.99,True
,2017-05-05 00:00:00,Free,False
FIVE-BN GAMES,2017-05-03 00:00:00,6.99,False
Big Fish Games,2017-05-03 00:00:00,9.99,False
ErayTek,2017-05-03 00:00:00,2.99,False
Super God,2017-05-03 00:00:00,4.99,False
Ubisoft,2017-05-03 00:00:00,11.99,False
"XSEED Games, Marvelous USA, Inc.",2017-05-03 00:00:00,29.99,False
GAMES FOR HUMANS,2017-05-03 00:00:00,0.99,False
My Owl Software,2017-05-03 00:00:00,6.99,False
,2017-05-03 00:00:00,34.99,False
,2017-05-03 00:00:00,34.99,False
Interplay Entertainment Corp.,1996-09-30 00:00:00,9.99,False
FeelThere,2017-05-03 00:00:00,24.99,False
N3V Games,2017-05-03 00:00:00,7.99,False
Devolver Digital,2017-05-03 00:00:00,2.99,False
N3V Games,2017-05-03 00:00:00,39.99,False
Kunpo Games,,,False
Zanardi and Liza,2017-04-22 00:00:00,0.99,False
Blaiz Entertainment,2017-04-27 00:00:00,2.99,False
Broken Arms Games Pty Ltd,2017-05-04 00:00:00,9.99,False
Fatshark,2017-05-04 00:00:00,6.99,False
,2017-05-04 00:00:00,1.99,False
Panoramik Inc,2017-05-04 00:00:00,11.99,False
,2017-05-03 00:00:00,2.99,False
Leaning Tower Studio,2017-05-04 00:00:00,1.99,False
,2017-05-04 00:00:00,4.99,False
Alpha72 Games,2007-04-09 00:00:00,2.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
ArcaneRaise,2017-05-02 00:00:00,2.99,False
Square Enix,2017-05-02 00:00:00,13.99,False
,2017-05-02 00:00:00,6.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
ArcaneRaise,2017-05-01 00:00:00,0.99,False
,2017-05-02 00:00:00,11.99,False
,2017-05-02 00:00:00,2.99,False
,2017-05-02 00:00:00,2.99,False
,2017-05-02 00:00:00,2.99,False
ArcaneRaise,2017-05-01 00:00:00,3.99,False
,2017-05-02 00:00:00,2.99,False
,2017-05-02 00:00:00,2.99,False
Activision,2017-05-02 00:00:00,3.99,False
,2017-05-02 00:00:00,49.99,False
,2017-05-02 00:00:00,39.99,False
,2017-05-02 00:00:00,59.99,False
,2017-05-02 00:00:00,19.99,False
,2017-05-02 00:00:00,19.99,False
,2017-05-02 00:00:00,19.99,False
,2017-05-02 00:00:00,44.99,False
Fastbird Dev Studio,2017-05-02 00:00:00,3.99,False
White Giant RPG Studios,2017-06-01 00:00:00,9.99,False
Throwback Entertainment Inc.,1998-11-17 00:00:00,7.99,False
"Shanghai JingCai Computer Software Development Co., Ltd",2017-04-19 00:00:00,Free To Play,False
,2017-05-01 00:00:00,4.99,False
,1994-01-01 00:00:00,2.99,False
,2017-05-01 00:00:00,3.99,False
,2013-01-01 00:00:00,3.99,False
Three Brothers Games,2017-05-01 00:00:00,9.99,False
Tuttifrutti Interactive,2017-05-01 00:00:00,9.99,False
AGM PLAYISM,2017-04-28 00:00:00,4.99,False
"Carbomb Software, Nova Dimension",2017-04-27 00:00:00,17.99,False
Dovetail Games,2017-04-28 00:00:00,4.99,False
,2017-04-27 00:00:00,1.99,False
Dovetail Games,2017-04-28 00:00:00,4.99,False
Dovetail Games,2017-04-28 00:00:00,4.99,False
Reine Works,2017-04-28 00:00:00,10.96,False
Reine Works,2017-04-28 00:00:00,1.99,False
Reine Works,2017-04-28 00:00:00,2.99,False
Big Way,2017-04-28 00:00:00,9.99,False
Big Way,2017-04-28 00:00:00,3.99,False
Reine Works,2017-04-28 00:00:00,2.99,False
Reine Works,2017-04-28 00:00:00,2.99,False
ThinkFast Studio,2017-04-28 00:00:00,9.99,False
Dovetail Games - Flight,2017-04-28 00:00:00,18.99,False
Choice of Games,2017-04-28 00:00:00,0.99,False
"Strength in Numbers Studios, Inc",2017-04-26 00:00:00,4.99,False
@unepic_fran,2017-04-28 00:00:00,1.99,False
Frostkeep Studios,,,True
KISS ltd,2017-04-28 00:00:00,14.99,False
Big Fish Games,2017-04-28 00:00:00,9.99,False
Phat Phrog Studios,2017-04-28 00:00:00,0.99,False
Phat Phrog Studios,2017-04-28 00:00:00,1.99,False
Phat Phrog Studios,2017-04-28 00:00:00,2.99,False
Phat Phrog Studios,2017-04-28 00:00:00,1.99,True
Post Mortem Pixels,2017-04-28 00:00:00,4.99,False
Sekai Project,2017-04-28 00:00:00,29.99,False
MangaGamer,2017-04-28 00:00:00,7.99,False
AL-GAME,2017-04-28 00:00:00,1.99,False
Warfare Studios,2017-04-28 00:00:00,2.99,False
Arcane Architect,2017-04-28 00:00:00,9.99,True
CloudWeight Studios,2017-04-28 00:00:00,19.99,True
SimonCreative,2017-04-28 00:00:00,19.99,False
BAD team,2017-04-30 00:00:00,4.99,False
rupiwood,2017-04-30 00:00:00,2.99,False
BAD team,2017-05-01 00:00:00,0.99,False
RuVe Game Studio,2017-05-01 00:00:00,4.99,False
,2017-04-28 00:00:00,7.99,False
StrangeLight Games,2016-11-24 00:00:00,,False
WRGenesis,2017-04-28 00:00:00,0.99,False
,2017-04-28 00:00:00,4.99,False
Forever Entertainment S. A.,2017-04-28 00:00:00,1.99,False
Mango Protocol,2017-04-27 00:00:00,2.99,False
Logic Artists,2017-04-27 00:00:00,29.99,False
,2017-04-27 00:00:00,Free,False
Jason Chalky,2017-04-27 00:00:00,0.99,False
Artifex Mundi,2017-04-27 00:00:00,9.99,False
,2017-04-27 00:00:00,9.99,False
Vladimir Maslov,2017-04-27 00:00:00,1.99,False
,2017-04-27 00:00:00,3.99,False
PolyDigital,2017-04-27 00:00:00,5.99,False
THQ Nordic,2017-04-27 00:00:00,19.99,False
,2017-04-26 00:00:00,5.99,False
,2017-04-26 00:00:00,3.99,False
,2017-04-26 00:00:00,5.99,False
,2017-04-26 00:00:00,4.99,False
,2017-04-26 00:00:00,2.99,False
,2017-04-26 00:00:00,4.99,False
,2017-04-26 00:00:00,4.99,False
,2017-04-25 00:00:00,2.99,False
,2017-04-26 00:00:00,5.99,False
,2017-04-25 00:00:00,2.99,False
,2017-04-26 00:00:00,4.99,False
,2017-04-25 00:00:00,2.99,False
,2017-04-25 00:00:00,4.99,False
,2017-04-25 00:00:00,3.99,False
Crema,2017-04-25 00:00:00,19.95,False
,2017-04-25 00:00:00,3.99,False
,2017-04-11 00:00:00,4.99,False
Armor Games Studios,2017-04-24 00:00:00,14.99,False
Annapurna Interactive,2017-04-24 00:00:00,19.99,False
,2017-04-24 00:00:00,4.99,False
CI Games,2017-04-25 00:00:00,19.99,False
Gameforge 4D GmbH,2017-04-25 00:00:00,19.99,False
Lightbulb Crew,2017-04-25 00:00:00,79.99,False
Lightbulb Crew,2017-04-25 00:00:00,24.99,False
Lightbulb Crew,2017-04-25 00:00:00,Free To Play,False
Sacada,2017-04-25 00:00:00,1.99,False
,2017-04-25 00:00:00,9.99,False
Lightbulb Crew,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
Rimlight Studios,2017-04-25 00:00:00,4.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,9.99,False
,2017-04-25 00:00:00,29.99,False
,2017-04-25 00:00:00,39.99,False
,2017-04-25 00:00:00,29.99,False
,2017-04-25 00:00:00,39.99,False
"Jonas De Carvalho Felinto, Marcelo Eduardo Cabral",2017-04-26 00:00:00,3.99,False
The Cursed Revolver,2017-04-25 00:00:00,2.99,True
"H2 Interactive Co., Ltd.",2017-04-26 00:00:00,39.99,False
Dovetail Games - Trains,2017-04-26 00:00:00,19.99,False
Tall Story Studios,2017-04-25 00:00:00,5.99,True
None,2017-04-26 00:00:00,9.99,False
IMGN.PRO,2017-04-25 00:00:00,Free,False
United Soft Media,2017-04-25 00:00:00,Free To Play,False
,2017-04-24 00:00:00,4.99,False
,2017-04-24 00:00:00,4.99,False
Arcade Coin,2017-10-06 00:00:00,9.99,True
,2017-04-24 00:00:00,4.99,False
,2017-04-24 00:00:00,4.99,False
Nikita Kaf,2017-04-24 00:00:00,Free,False
KoheiGallery,2017-04-23 00:00:00,4.99,False
monkey king studio,,,False
Amaterasu Software,2017-04-23 00:00:00,0.99,False
KFriske Studios,2017-04-07 00:00:00,0.99,False
Indovers Studio,2017-03-20 00:00:00,Free,False
PlayWay S.A.,2017-04-24 00:00:00,0.99,False
CI Games,2017-04-24 00:00:00,49.99,False
Tonguç Bodur,2017-04-24 00:00:00,1.99,False
Colossal Wreck,2017-04-24 00:00:00,8.99,False
,2017-04-24 00:00:00,4.99,False
"NIS America, Inc.",2017-04-24 00:00:00,39.99,False
Big Fish Games,2017-04-24 00:00:00,9.99,False
,2017-04-24 00:00:00,2.99,False
Clickteam,2017-04-24 00:00:00,49.99,False
,2017-04-24 00:00:00,3.99,False
Class-X Games,2017-04-27 00:00:00,2.99,False
Activision,2017-04-21 00:00:00,14.99,False
,2017-04-24 00:00:00,3.99,False
,2017-04-21 00:00:00,0.99,False
,2017-04-27 00:00:00,0.99,False
Back To Basics Gaming,2017-04-24 00:00:00,Free,False
Petroglyph,,,False
NCH Software,2017-04-21 00:00:00,39.99,False
CookieByte Entertainment,,,False
Aldorlea Games,2017-04-21 00:00:00,6.99,False
Crepe Studios,2017-04-20 00:00:00,4.99,False
Klei Entertainment,,,False
,2017-04-19 00:00:00,6.99,False
Degica,2017-04-20 00:00:00,9.99,False
DXF Games,2017-04-20 00:00:00,2.99,False
Cornutopia Software,2017-04-21 00:00:00,14.99,False
"GameTrust Games, Ready At Dawn",2017-04-20 00:00:00,29.99,False
Aerosoft GmbH,2017-04-21 00:00:00,15.99,False
Aerosoft GmbH,2017-04-21 00:00:00,17.99,False
"CINEMAX, s.r.o.",2017-04-21 00:00:00,Free,False
"CINEMAX, s.r.o.",2017-04-21 00:00:00,,False
,2017-04-21 00:00:00,1.99,False
Dovetail Games,2017-04-21 00:00:00,4.99,False
Dovetail Games,2017-04-21 00:00:00,4.99,False
Dovetail Games,2017-04-21 00:00:00,4.99,False
Dovetail Games,2017-04-21 00:00:00,4.99,False
"David OReilly, Double Fine Presents",2017-04-21 00:00:00,14.99,False
,2017-04-18 00:00:00,9.99,False
Microids,2017-04-20 00:00:00,12.99,False
Fortune Game Limited,2016-11-11 00:00:00,,False
Degica,2017-04-20 00:00:00,9.99,False
,2015-01-01 00:00:00,2.99,False
Interplay Entertainment Corp.,1988-06-01 00:00:00,9.99,False
Degica,2017-04-20 00:00:00,9.99,False
,2015-10-27 00:00:00,3.99,False
,2017-04-19 00:00:00,5.99,False
,2017-04-19 00:00:00,5.99,False
,2017-04-19 00:00:00,5.99,False
"Double Coconut, WhisperGames",2017-04-19 00:00:00,3.99,False
,2017-04-19 00:00:00,5.99,False
,2017-04-19 00:00:00,5.99,False
,2017-04-19 00:00:00,5.99,False
Evil Twin Artworks,2017-04-19 00:00:00,29.99,False
Amaterasu Software,2017-04-19 00:00:00,0.99,False
Dovetail Games - Trains,2017-04-20 00:00:00,19.99,False
Dovetail Games - Flight,2017-04-20 00:00:00,34.99,False
Ripstone,2017-04-20 00:00:00,1.99,False
"WhisperGames, Deck13",2017-04-20 00:00:00,0.99,False
,2017-04-20 00:00:00,9.99,False
Big Fish Games,2017-04-19 00:00:00,9.99,False
Strategy First,2017-04-19 00:00:00,9.99,False
Robot Entertainment,2017-04-19 00:00:00,Free to Play,False
,2015-05-06 00:00:00,29.99,False
tinyBuild,2017-04-19 00:00:00,4.99,False
Blue Sunset Games,2017-04-19 00:00:00,4.99,False
Artery Games,2017-04-19 00:00:00,9.99,False
Hudell Tales,2017-04-21 00:00:00,13.99,True
,2017-04-19 00:00:00,14.99,False
,2008-01-01 00:00:00,2.99,False
,2017-04-19 00:00:00,19.99,False
,2017-04-19 00:00:00,5.99,False
,2017-04-18 00:00:00,6.99,False
,2017-04-18 00:00:00,2.99,False
,2017-04-18 00:00:00,6.99,False
,2017-04-18 00:00:00,4.99,False
HeR Interactive,2001-11-01 00:00:00,6.99,False
ONEVISION GAMES,2017-04-18 00:00:00,20.0,True
Foolish Mortals Games,2017-05-01 00:00:00,4.99,False
,2017-04-04 00:00:00,3.99,False
,2017-04-04 00:00:00,3.99,False
Fancy Fish Games,2017-04-18 00:00:00,11.99,False
,2011-09-27 00:00:00,2.99,False
"KOEI TECMO GAMES CO., LTD.",2017-04-18 00:00:00,19.99,False
,2017-04-18 00:00:00,3.99,False
"KOEI TECMO GAMES CO., LTD.",2017-04-18 00:00:00,12.99,False
"KOEI TECMO GAMES CO., LTD.",2017-04-18 00:00:00,12.99,False
Dogenzaka Lab,2017-04-18 00:00:00,29.99,False
,2017-04-18 00:00:00,29.99,False
Sierra,1998-06-30 00:00:00,5.99,False
Activision,2001-10-10 00:00:00,9.99,False
,2017-04-18 00:00:00,2.99,False
,2017-04-18 00:00:00,2.99,False
,2017-04-18 00:00:00,7.99,False
Tribute Games Inc.,2017-04-18 00:00:00,14.99,False
,2017-04-18 00:00:00,6.99,False
,2017-04-18 00:00:00,4.99,False
Pragmatix Ltd,2017-04-18 00:00:00,Free To Play,False
Axyos Games,2017-04-18 00:00:00,4.99,False
AEY Inc.,2017-04-18 00:00:00,4.99,False
Anawiki Games,2017-04-18 00:00:00,7.99,False
Aerosoft GmbH,2017-04-18 00:00:00,14.99,False
Pixelatto,2017-04-17 00:00:00,19.99,False
Focus Home Interactive,2017-04-18 00:00:00,29.99,False
Trion Worlds,2017-04-18 00:00:00,39.99,False
Dagestan Technology,2017-04-18 00:00:00,0.99,True
Capcom,2017-04-18 00:00:00,19.99,False
Focus Home Interactive,2017-04-18 00:00:00,Free,False
Adam DeLease,2017-04-18 00:00:00,2.99,False
,2017-04-14 00:00:00,6.99,False
,2017-04-14 00:00:00,4.99,False
EPICBEYOND Studios,2017-04-14 00:00:00,8.99,True
Mystery Egg Games,2017-03-31 00:00:00,4.99,False
Sekai Project,2017-04-14 00:00:00,Free To Play,False
OC Game Studio,2016-11-18 00:00:00,4.99,False
Aldorlea Games,2017-04-14 00:00:00,1.99,False
GameChanger Studio,2017-04-14 00:00:00,0.99,False
Siberian Digital,2017-04-17 00:00:00,5.99,False
marnamai,2017-04-17 00:00:00,Free,False
Obi-Wanya,2017-04-17 00:00:00,1.99,False
Interplay Entertainment Corp.,1998-10-15 00:00:00,9.99,False
MoYi Technology,2017-03-16 00:00:00,Free To Play,False
Big Fish Games,2017-04-17 00:00:00,6.99,False
Dagestan Technology,2017-04-17 00:00:00,2.99,False
JMJ Interactive,2017-04-17 00:00:00,Free,False
,2017-04-14 00:00:00,Free,False
Degica,2017-04-17 00:00:00,7.99,False
Degica,2017-04-17 00:00:00,4.99,False
Degica,2017-04-17 00:00:00,17.99,False
Degica,2017-04-17 00:00:00,6.99,False
,2017-04-11 00:00:00,9.99,False
Degica,2017-04-17 00:00:00,13.99,False
starmops,2017-04-17 00:00:00,0.99,False
5th Planet Games,2017-04-17 00:00:00,Free To Play,False
"Strength in Numbers Studios, Inc",,24.99,True
"KOEI TECMO GAMES CO., LTD.",2017-04-17 00:00:00,19.99,False
AAG Studio,2017-04-13 00:00:00,4.99,False
"Ogre Head Studio, Coconut Island Games, Dangen Entertainment",2017-04-13 00:00:00,9.99,False
Big Fun Games,2017-04-14 00:00:00,5.99,False
Specialbit Studio,2017-04-14 00:00:00,6.99,False
Ogre Head Studio,2017-04-14 00:00:00,0.99,False
,2017-04-14 00:00:00,7.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,4.99,False
,2017-04-12 00:00:00,4.99,False
,2017-04-12 00:00:00,4.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,9.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
,2017-04-12 00:00:00,2.99,False
Chess no choke games,2017-04-12 00:00:00,0.99,False
Outcorp,2017-04-12 00:00:00,0.99,False
VGstudio,2017-04-12 00:00:00,4.99,False
DoubtfulSoup,2017-04-12 00:00:00,1.99,False
GSC Game World,2017-04-12 00:00:00,7.99,False
VGstudio,2017-04-12 00:00:00,2.99,False
Fishcow Studio,2017-04-12 00:00:00,9.99,False
Nik Nak Studios,2017-05-23 00:00:00,9.99,True
SimWare Simulations,2017-04-13 00:00:00,24.99,False
ByteRockers' Games,2017-04-13 00:00:00,1.99,False
EvilCoGames,2017-04-13 00:00:00,Free,False
Sekai Project,2017-04-18 00:00:00,9.99,False
D3 PUBLISHER,2017-04-12 00:00:00,34.99,False
Phat Phrog Studios,2017-04-11 00:00:00,0.99,False
André Bertaglia,2017-04-12 00:00:00,0.99,False
HexWar Games,2017-04-12 00:00:00,Free,False
Powerhoof,2017-04-11 00:00:00,14.99,False
"KOEI TECMO GAMES CO., LTD.",2017-04-11 00:00:00,1.99,False
,2017-04-11 00:00:00,4.99,False
Nikita Online,2012-08-22 00:00:00,Free To Play,False
,2017-04-11 00:00:00,19.99,False
Aerosoft GmbH,2017-04-11 00:00:00,34.99,False
Gearbox Publishing,2017-04-07 00:00:00,39.99,False
SkyRiver Studios,2017-04-07 00:00:00,Free to Play,False
Milkstone Studios,2017-04-07 00:00:00,9.99,False
Digerati Distribution,2017-04-07 00:00:00,1.99,False
StarSystemStudios™,2017-04-07 00:00:00,4.99,False
HFM Games,2017-04-07 00:00:00,3.99,False
2Play,2017-04-07 00:00:00,14.99,True
Interplay Entertainment Corp.,1998-07-31 00:00:00,9.99,False
Quiet River,2017-04-06 00:00:00,0.99,False
Battlecruiser Games,2017-04-06 00:00:00,14.99,True
Paradox Interactive,2017-04-06 00:00:00,19.99,False
,2017-04-06 00:00:00,7.99,False
Kraken Bit,2017-04-06 00:00:00,4.99,False
Daedalic Entertainment,2017-04-06 00:00:00,9.99,False
Paradox Interactive,2017-04-05 00:00:00,19.99,False
Paradox Interactive,2017-04-05 00:00:00,10.99,False
AmberTail,2017-04-05 00:00:00,0.99,False
Dovetail Games,2017-04-05 00:00:00,4.99,False
Iceflake Studios,2017-04-05 00:00:00,11.99,False
Dovetail Games,2017-04-05 00:00:00,4.99,False
Iceflake Studios,2017-04-05 00:00:00,3.99,False
Dovetail Games,2017-04-05 00:00:00,4.99,False
,2017-03-28 00:00:00,2.99,False
Tizona Interactive,2017-04-05 00:00:00,5.99,False
Yacht Club Games,2017-04-05 00:00:00,9.99,False
Three Frog Studios,2017-04-05 00:00:00,6.99,False
Cloudhead Games ltd.,2017-04-05 00:00:00,Free,False
b-alive gmbh,2017-04-05 00:00:00,5.99,False
Dicesuki,2017-04-05 00:00:00,Free To Play,False
Sekai Project,2018-01-31 00:00:00,,False
Big Fish Games,2017-04-06 00:00:00,9.99,False
Soviet Games,,,False
,2017-04-06 00:00:00,1.99,False
,2010-01-01 00:00:00,2.99,False
,2017-04-06 00:00:00,9.99,False
Ithaqua Labs,2016-02-09 00:00:00,Free,False
Devolver Digital,2017-04-06 00:00:00,4.99,True
"MAGES. Inc., 5pb",2017-04-07 00:00:00,14.99,False
BWGames,2017-03-30 00:00:00,2.99,False
Xorcerox,2017-04-06 00:00:00,0.99,False
Ara Interactive,2017-04-06 00:00:00,4.99,False
Rusto,2017-04-07 00:00:00,9.99,True
Play Publishing,2017-04-07 00:00:00,2.99,False
Nathan Meunier,2017-04-07 00:00:00,4.99,False
3GoGames,2017-04-07 00:00:00,7.99,False
Jetdogs Studios,2017-04-07 00:00:00,11.99,False
Lord Kres,2015-03-19 00:00:00,3.99,True
Starwind Games,2017-04-05 00:00:00,1.99,False
1C Company,,,False
,2017-03-28 00:00:00,3.99,False
Antropi,2017-04-05 00:00:00,14.99,False
Weixi Studio,2017-04-04 00:00:00,9.99,False
,2015-02-06 00:00:00,3.99,False
Vision Games Publishing LTD,2017-04-04 00:00:00,15.99,False
Trend Redaktions- und Verlagsgesellschaft mbH,2017-04-05 00:00:00,19.99,False
Assemble Entertainment,1994-01-01 00:00:00,5.99,False
Assemble Entertainment,2001-10-09 00:00:00,5.99,False
"Rocket-Engine Co.,Ltd.",2017-04-05 00:00:00,3.99,False
,2017-04-07 00:00:00,1.99,False
,2017-03-28 00:00:00,3.99,False
GPAC,2017-04-05 00:00:00,9.99,True
,2017-02-17 00:00:00,3.99,False
,2017-03-28 00:00:00,2.99,False
,2017-04-04 00:00:00,1.99,False
,2017-04-04 00:00:00,1.99,False
,2017-04-04 00:00:00,1.99,False
,2017-04-04 00:00:00,1.99,False
,2017-03-28 00:00:00,3.99,False
,2017-03-28 00:00:00,2.99,False
Strategy First,2017-04-04 00:00:00,29.99,False
Strategy First,2017-04-04 00:00:00,9.99,False
,2015-01-02 00:00:00,3.99,False
Strategy First,2017-04-04 00:00:00,9.99,False
Strategy First,2017-04-04 00:00:00,9.99,False
,2017-04-04 00:00:00,11.99,False
,2017-04-04 00:00:00,2.99,False
,2017-04-04 00:00:00,2.99,False
,2017-04-04 00:00:00,2.99,False
,2017-04-04 00:00:00,2.99,False
,2017-04-04 00:00:00,2.99,False
ArcaneRaise,2017-04-03 00:00:00,3.99,False
,2017-04-04 00:00:00,1.99,False
Lead Money Games,2017-04-04 00:00:00,9.99,False
ArcaneRaise,2017-04-04 00:00:00,2.99,False
Milestone S.r.l.,2017-04-04 00:00:00,5.99,False
"KOEI TECMO GAMES CO., LTD.",2017-04-04 00:00:00,4.99,False
Panoramik Inc,2017-04-04 00:00:00,9.99,False
ArcaneRaise,2017-04-03 00:00:00,3.99,False
Aerosoft,2017-04-04 00:00:00,17.99,False
GameBubble06,2017-04-04 00:00:00,9.99,False
Paradox Interactive,2017-04-03 00:00:00,19.99,False
,2017-04-03 00:00:00,10.0,False
,2017-04-03 00:00:00,10.0,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,12.99,False
,2017-04-03 00:00:00,2.99,False
,2017-04-03 00:00:00,8.99,False
,2017-04-03 00:00:00,6.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,17.99,False
,2017-04-03 00:00:00,30.0,False
Screenwave Media,2017-04-04 00:00:00,14.99,False
Sunshine Games,2017-04-03 00:00:00,0.99,False
Big Fish Games,2017-04-03 00:00:00,9.99,False
Astrojone,2015-11-10 00:00:00,0.99,False
,2017-04-03 00:00:00,3.99,False
ChemBlock,2017-04-03 00:00:00,0.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,3.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,9.99,False
,2017-04-03 00:00:00,3.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,4.99,False
,2017-04-03 00:00:00,14.99,False
Paradox Interactive,2017-04-03 00:00:00,18.99,False
,2017-04-03 00:00:00,4.99,False
Play Publishing,2016-08-05 00:00:00,1.99,False
Play Publishing,2017-04-01 00:00:00,1.99,False
Atriagames,2017-04-01 00:00:00,2.99,False
Chad Meffert,2017-04-01 00:00:00,Free To Play,True
Zotdinex,2017-04-01 00:00:00,5.99,False
Skandivania Games,2017-04-03 00:00:00,6.99,False
"Warrior General Games, LLC",2017-04-03 00:00:00,4.99,False
Insane Mind Games,2017-04-03 00:00:00,4.99,False
Sekai Project,2017-03-31 00:00:00,19.99,False
"YarGri, EHTechnology",2017-04-01 00:00:00,0.99,False
,2017-04-03 00:00:00,14.99,False
Sekai Project,2017-03-31 00:00:00,12.99,False
Horizon Studio,2016-11-10 00:00:00,Free To Play,False
OrionSoft,2017-03-31 00:00:00,3.99,False
Horizon Studio,2017-03-31 00:00:00,2.99,False
Swizzle llc,2017-03-31 00:00:00,9.99,True
