funny,last_edited,item_id,helpful,recommend,review,posted
2 people found this review funny,,9870,3 of 7 people (43%) found this review helpful,True,1,2016-06-21
1 person found this review funny,,12200,No ratings yet,True,2,2016-04-25
,,2990,No ratings yet,True,1,2016-04-14
,"Last edited October 20, 2015.",9480,No ratings yet,True,1,2015-10-20
15 people found this review funny,,426000,9 of 15 people (60%) found this review helpful,True,1,2016-05-04
2 people found this review funny,,333980,3 of 4 people (75%) found this review helpful,True,2,2015-08-04
,,344630,2 of 3 people (67%) found this review helpful,True,2,2015-05-09
,,333600,2 of 3 people (67%) found this review helpful,True,2,2015-05-02
,,326480,1 of 2 people (50%) found this review helpful,True,2,2015-05-23
,,382490,2 of 4 people (50%) found this review helpful,True,2,2015-08-22
,,96100,2 of 5 people (40%) found this review helpful,False,0,2015-08-21
,,417860,No ratings yet,True,2,2015-12-09
,,220200,No ratings yet,True,1,2015-06-13
,,105000,No ratings yet,False,0,2016-03-31
,,233270,No ratings yet,False,0,2015-01-24
,,206190,No ratings yet,True,2,2014-10-24
,,227320,No ratings yet,True,2,2014-01-01
,,227680,No ratings yet,False,0,2015-11-02
,,370280,3 of 3 people (100%) found this review helpful,True,1,2016-03-18
15 people found this review funny,,353360,17 of 23 people (74%) found this review helpful,True,1,2015-02-28
,,327410,1 of 4 people (25%) found this review helpful,True,2,2016-07-17
2 people found this review funny,,488660,6 of 17 people (35%) found this review helpful,True,2,2016-07-25
,"Last edited September 14, 2014.",730,1 of 2 people (50%) found this review helpful,False,0,2014-08-05
,,273110,0 of 1 people (0%) found this review helpful,True,1,2014-10-07
,,224060,2 of 6 people (33%) found this review helpful,True,1,2016-02-11
,"Last edited April 2, 2015.",239030,No ratings yet,True,1,2015-03-30
,,730,1 of 1 people (100%) found this review helpful,True,2,2014-04-24
,,221100,1 of 2 people (50%) found this review helpful,True,2,2013-12-29
,,550,1 of 1 people (100%) found this review helpful,True,2,2014-05-02
1 person found this review funny,,282900,2 of 3 people (67%) found this review helpful,True,2,2015-11-29
,,109400,No ratings yet,True,1,2015-03-13
,,730,No ratings yet,True,2,2013-12-23
1 person found this review funny,,24010,0 of 6 people (0%) found this review helpful,True,2,2016-09-02
1 person found this review funny,,348380,5 of 32 people (16%) found this review helpful,True,2,2015-02-06
,,232430,No ratings yet,True,2,2014-06-24
,,4000,No ratings yet,True,2,2014-06-22
,,221260,No ratings yet,True,1,2014-05-26
,,730,1 of 1 people (100%) found this review helpful,True,1,2015-05-22
1 person found this review funny,,4000,1 of 3 people (33%) found this review helpful,False,0,2015-05-22
,,304930,0 of 1 people (0%) found this review helpful,True,2,2015-05-22
,,232430,0 of 2 people (0%) found this review helpful,True,2,2015-05-22
,,252490,No ratings yet,True,2,2016-07-20
,,730,No ratings yet,True,2,2016-04-29
,,230410,No ratings yet,True,2,2013-12-25
,,10680,1 of 1 people (100%) found this review helpful,True,2,2015-10-10
,,298240,0 of 1 people (0%) found this review helpful,False,0,2016-01-10
,,327130,0 of 1 people (0%) found this review helpful,False,0,2016-01-03
,,49540,0 of 1 people (0%) found this review helpful,False,0,2015-10-09
,,227940,0 of 2 people (0%) found this review helpful,True,2,2016-03-06
,,220200,No ratings yet,True,1,2016-04-30
,Last edited September 3.,271590,No ratings yet,True,2,2015-09-05
,,244450,No ratings yet,False,0,2015-09-04
,Last edited January 27.,236390,No ratings yet,False,0,2015-09-03
,,4000,No ratings yet,True,1,2014-01-06
,,730,2 of 2 people (100%) found this review helpful,True,1,2016-03-07
1 person found this review funny,,353270,6 of 9 people (67%) found this review helpful,True,1,2015-10-31
1 person found this review funny,Last edited June 3.,218620,1 of 1 people (100%) found this review helpful,True,1,2015-10-15
,"Last edited October 15, 2015.",24240,1 of 1 people (100%) found this review helpful,True,1,2013-06-03
,,383080,No ratings yet,True,2,2015-07-30
,,237310,No ratings yet,True,1,2015-06-29
,,70000,No ratings yet,True,1,2014-07-05
,,280910,No ratings yet,True,1,2014-05-08
7 people found this review funny,,370100,11 of 13 people (85%) found this review helpful,False,0,2016-07-10
,,440,No ratings yet,True,2,2014-03-01
,,315430,No ratings yet,True,1,2016-03-09
,,39000,No ratings yet,True,1,2014-03-14
,,17080,No ratings yet,True,1,2012-07-25
1 person found this review funny,,232430,18 of 35 people (51%) found this review helpful,False,0,2015-10-07
,,730,No ratings yet,True,2,2015-09-10
,,230410,No ratings yet,True,2,2014-02-05
,,233720,No ratings yet,True,1,2014-02-04
,,219740,No ratings yet,True,1,2014-02-04
,,550,No ratings yet,True,1,2014-02-04
,,63710,No ratings yet,True,1,2014-02-04
,,440,No ratings yet,True,1,2014-01-01
,,246280,No ratings yet,True,2,2014-07-31
,,304930,3 of 5 people (60%) found this review helpful,True,2,2016-06-24
8 people found this review funny,,346120,7 of 7 people (100%) found this review helpful,True,2,2016-03-17
,,413150,0 of 1 people (0%) found this review helpful,True,1,2016-04-27
,,275850,No ratings yet,False,0,2016-08-13
,,24240,No ratings yet,True,2,2014-10-20
,,219640,No ratings yet,True,1,2014-10-17
,,620,No ratings yet,True,1,2014-07-31
,,313730,8 of 9 people (89%) found this review helpful,True,2,2014-07-25
,,358750,4 of 6 people (67%) found this review helpful,True,2,2016-03-11
1 person found this review funny,,282900,1 of 1 people (100%) found this review helpful,True,2,2015-03-07
,,237890,1 of 2 people (50%) found this review helpful,True,2,2015-03-07
,,235800,1 of 2 people (50%) found this review helpful,True,2,2014-07-24
,,205100,No ratings yet,True,2,2015-03-07
,,260130,No ratings yet,True,2,2015-03-07
,,8930,No ratings yet,True,1,2015-03-07
,,224540,3 of 4 people (75%) found this review helpful,False,0,2015-09-16
,,206420,8 of 14 people (57%) found this review helpful,False,0,2014-01-18
,,8930,1 of 1 people (100%) found this review helpful,True,2,2014-06-30
,,218620,1 of 1 people (100%) found this review helpful,True,1,2014-06-22
,,376870,6 of 13 people (46%) found this review helpful,False,0,2015-10-14
,Last edited May 27.,346110,No ratings yet,True,1,2016-01-07
,,202970,No ratings yet,True,1,2014-06-30
,Last edited August 8.,570,No ratings yet,True,2,2014-05-14
,"Last edited June 6, 2015.",301520,No ratings yet,False,0,2014-07-17
1 person found this review funny,,275850,3 of 5 people (60%) found this review helpful,False,0,2016-08-28
,,218620,1 of 1 people (100%) found this review helpful,True,1,2016-03-21
,,4000,No ratings yet,True,2,2016-03-15
,,403180,No ratings yet,True,1,2016-02-07
,,207140,No ratings yet,True,1,2015-12-25
,,339800,No ratings yet,True,2,2015-11-28
,,304930,No ratings yet,True,1,2015-10-31
,,383080,No ratings yet,True,1,2015-08-01
,,730,2 of 6 people (33%) found this review helpful,True,2,2013-11-29
,,220200,0 of 4 people (0%) found this review helpful,True,2,2013-12-24
,,440,No ratings yet,True,2,2016-05-11
,,377160,1 of 4 people (25%) found this review helpful,True,2,2016-05-11
,,440,2 of 2 people (100%) found this review helpful,True,2,2015-03-22
,,263440,147 of 179 people (82%) found this review helpful,False,0,2014-12-04
,,207610,No ratings yet,True,2,2014-01-16
,,440,2 of 2 people (100%) found this review helpful,True,2,2016-06-25
,,8870,1 of 1 people (100%) found this review helpful,True,2,2014-05-15
,,49520,No ratings yet,True,1,2014-06-28
,,224260,2 of 3 people (67%) found this review helpful,True,1,2013-12-07
,,440,2 of 3 people (67%) found this review helpful,True,2,2013-11-30
,,570,2 of 3 people (67%) found this review helpful,True,2,2013-10-23
,,440,1 of 2 people (50%) found this review helpful,True,1,2014-09-13
,,222880,5 of 6 people (83%) found this review helpful,True,1,2014-01-30
,,227940,1 of 2 people (50%) found this review helpful,True,2,2014-11-05
,,377160,No ratings yet,True,1,2015-11-10
,,550,3 of 4 people (75%) found this review helpful,True,1,2013-08-26
,,219640,1 of 2 people (50%) found this review helpful,True,2,2013-01-09
,,220,1 of 2 people (50%) found this review helpful,True,1,2012-10-18
,,232090,1 of 3 people (33%) found this review helpful,True,2,2015-06-14
,,109400,0 of 1 people (0%) found this review helpful,True,2,2012-10-18
,,104700,0 of 1 people (0%) found this review helpful,True,2,2012-06-14
1 person found this review funny,,230410,No ratings yet,True,2,2013-09-05
1 person found this review funny,,113200,0 of 2 people (0%) found this review helpful,True,2,2014-04-30
,,4920,No ratings yet,True,2,2013-12-27
,,242570,No ratings yet,True,2,2013-12-26
,,243870,1 of 1 people (100%) found this review helpful,True,2,2014-09-07
,,730,1 of 1 people (100%) found this review helpful,True,2,2013-12-09
,,239160,2 of 4 people (50%) found this review helpful,True,1,2014-02-28
,,20920,0 of 1 people (0%) found this review helpful,True,1,2013-12-09
,,63200,0 of 6 people (0%) found this review helpful,True,1,2013-12-09
,,24200,No ratings yet,True,2,2015-08-26
,,22380,No ratings yet,True,1,2014-02-28
,,202170,No ratings yet,True,2,2013-12-09
,,570,No ratings yet,True,2,2013-12-09
,,206500,No ratings yet,True,1,2013-12-30
,,730,0 of 1 people (0%) found this review helpful,True,1,2015-10-31
,,18820,No ratings yet,True,2,2015-06-29
,,271590,No ratings yet,True,2,2015-04-20
,,311340,No ratings yet,True,2,2015-03-13
,,218620,No ratings yet,True,1,2014-08-01
,,261980,No ratings yet,False,0,2014-01-10
,,257970,10 of 14 people (71%) found this review helpful,True,2,2014-11-03
,,399670,1 of 1 people (100%) found this review helpful,False,0,2015-12-23
,,240760,0 of 1 people (0%) found this review helpful,True,2,2015-03-24
,,427520,No ratings yet,True,2,2016-03-25
,,296570,No ratings yet,True,2,2015-04-24
,,203160,No ratings yet,True,2,2014-07-24
,"Last edited December 5, 2013.",207610,No ratings yet,True,2,2013-02-27
2 people found this review funny,,334780,5 of 9 people (56%) found this review helpful,True,2,2016-01-29
,Last edited July 22.,4000,No ratings yet,True,2,2016-07-22
,Last edited February 11.,383870,No ratings yet,True,2,2016-02-11
,,227680,5 of 13 people (38%) found this review helpful,True,2,2014-06-22
,,570,No ratings yet,True,2,2014-08-02
1 person found this review funny,,221040,4 of 4 people (100%) found this review helpful,True,1,2016-08-26
1 person found this review funny,,359550,1 of 1 people (100%) found this review helpful,True,1,2016-07-31
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,1,2016-04-23
,,310380,0 of 1 people (0%) found this review helpful,True,2,2015-04-17
,,264140,0 of 2 people (0%) found this review helpful,True,2,2014-12-30
,,250600,1 of 1 people (100%) found this review helpful,True,2,2014-04-15
,Last edited March 5.,440,1 of 1 people (100%) found this review helpful,True,1,2015-01-24
,,400,No ratings yet,True,2,2016-08-05
,,291480,No ratings yet,True,2,2015-10-24
,,268420,No ratings yet,True,2,2015-04-14
1 person found this review funny,,509060,3 of 4 people (75%) found this review helpful,True,1,2016-08-18
,,381210,1 of 1 people (100%) found this review helpful,True,2,2016-08-11
,,299740,No ratings yet,True,2,2016-09-11
,,570,2 of 2 people (100%) found this review helpful,True,2,2015-04-05
,,48240,3 of 7 people (43%) found this review helpful,True,1,2015-07-20
,,245620,3 of 7 people (43%) found this review helpful,True,2,2014-05-24
,,9350,0 of 1 people (0%) found this review helpful,True,2,2014-05-20
,,214970,0 of 1 people (0%) found this review helpful,True,1,2013-10-11
,,201290,0 of 2 people (0%) found this review helpful,True,2,2014-04-28
,,64000,No ratings yet,True,2,2015-10-04
,"Last edited December 9, 2015.",105600,No ratings yet,True,2,2015-03-01
,,236390,No ratings yet,True,1,2014-11-12
,"Last edited August 30, 2014.",211820,No ratings yet,False,0,2014-04-21
,"Last edited December 24, 2014.",319050,1 of 1 people (100%) found this review helpful,True,2,2014-12-24
,,386360,0 of 2 people (0%) found this review helpful,True,1,2016-04-28
,,227700,4 of 8 people (50%) found this review helpful,False,0,2015-01-04
26 people found this review funny,,313120,34 of 40 people (85%) found this review helpful,True,2,2015-01-23
,,730,2 of 3 people (67%) found this review helpful,True,1,2014-09-22
,,234140,1 of 3 people (33%) found this review helpful,True,2,2015-09-01
,,440,No ratings yet,True,1,2015-05-14
,,232810,2 of 3 people (67%) found this review helpful,False,0,2014-03-21
,,289650,No ratings yet,False,0,2014-11-15
,,730,No ratings yet,True,2,2015-03-31
1 person found this review funny,,270510,2 of 4 people (50%) found this review helpful,True,1,2014-07-03
,,246700,0 of 2 people (0%) found this review helpful,False,0,2014-06-29
,,8930,No ratings yet,True,2,2016-07-04
,,65930,No ratings yet,True,1,2016-02-13
,,265930,No ratings yet,True,2,2014-09-28
,,63380,No ratings yet,True,2,2014-06-22
,,245550,No ratings yet,True,2,2014-03-20
,,550,No ratings yet,True,2,2013-12-29
,,205100,No ratings yet,True,1,2013-12-01
,,22370,No ratings yet,True,2,2011-07-24
,,35480,No ratings yet,True,2,2011-07-12
,,41500,No ratings yet,True,1,2011-07-03
,,620,No ratings yet,True,2,2011-04-25
,,22380,No ratings yet,True,2,2011-01-08
,"Last edited August 12, 2014.",32370,No ratings yet,True,2,2010-12-31
,,62100,No ratings yet,True,2,2010-12-09
,Last edited January 25.,221100,1 of 4 people (25%) found this review helpful,True,1,2015-06-30
,Last edited January 25.,108800,1 of 4 people (25%) found this review helpful,True,1,2014-10-02
1 person found this review funny,Last edited January 25.,34900,1 of 6 people (17%) found this review helpful,True,2,2014-10-02
,,264710,No ratings yet,True,2,2016-03-30
,,417860,No ratings yet,True,2,2015-12-10
,"Last edited December 8, 2015.",370100,No ratings yet,False,0,2015-11-16
3 people found this review funny,Last edited August 29.,311210,10 of 13 people (77%) found this review helpful,True,1,2016-08-29
3 people found this review funny,,244730,3 of 3 people (100%) found this review helpful,True,1,2016-07-31
,Last edited April 7.,417990,9 of 22 people (41%) found this review helpful,True,1,2016-04-07
,,1250,No ratings yet,True,1,2016-07-31
,Last edited April 7.,405640,No ratings yet,True,2,2016-03-23
,Last edited April 7.,252950,No ratings yet,True,2,2016-01-19
,Last edited April 7.,34900,No ratings yet,False,0,2015-11-18
,,550,1 of 2 people (50%) found this review helpful,True,2,2014-01-06
,,391540,No ratings yet,True,1,2016-02-02
,,303210,No ratings yet,True,1,2015-10-01
2 people found this review funny,,730,No ratings yet,True,1,2016-07-29
,,304930,2 of 2 people (100%) found this review helpful,True,1,2014-07-17
1 person found this review funny,"Last edited September 5, 2015.",8870,3 of 4 people (75%) found this review helpful,True,1,2015-09-05
,,730,1 of 1 people (100%) found this review helpful,True,1,2016-04-10
,,248820,No ratings yet,True,2,2015-05-03
,,268750,No ratings yet,True,2,2014-10-03
,,280010,No ratings yet,True,2,2015-09-21
,,550,No ratings yet,True,1,2013-12-06
,,730,No ratings yet,True,2,2016-04-14
,,242050,No ratings yet,True,1,2014-06-25
,,221100,1 of 3 people (33%) found this review helpful,True,1,2014-07-18
1 person found this review funny,,351090,3 of 3 people (100%) found this review helpful,True,2,2015-05-21
,,730,1 of 1 people (100%) found this review helpful,True,1,2014-06-25
,,332800,No ratings yet,True,2,2015-03-23
,,243470,No ratings yet,True,1,2015-08-01
,,440,No ratings yet,True,1,2015-07-06
,,265930,No ratings yet,True,2,2014-08-30
1 person found this review funny,,105600,2 of 3 people (67%) found this review helpful,True,2,2015-12-29
,,291550,3 of 5 people (60%) found this review helpful,True,1,2016-05-05
,,550,2 of 4 people (50%) found this review helpful,True,2,2013-12-03
